RegionName,StateName,SizeRank,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
Boston,MA,10,2489.68529599069,2517.830359143968,2538.9269353261984,2537.417307091502,2526.153882848082,2506.7848315771494,2486.7662768105333,,,2334.599164510705,2310.303172879661,2310.704374675768,2330.9170194708786,2363.162548880085,2397.8328020938434,2429.0126333443563,2464.952555883266,2505.31136282815,2543.8762061071016,2565.6533987006032,2585.3638066704893,2600.781102857824,2620.914239390664,2629.866025966101,2643.53664874527,2650.564773633983,2673.5502188613464,2705.1325417335256,2750.583199494859,2792.9192178041303,2825.8066671493,2845.1523206530333,2862.3216766989326,2863.5744567330776,2865.265729086302,2856.0294752890204,2857.7408993736885,2872.1807305837606,2900.562136530781,2935.8516685871714,2965.922045485664,2989.1272144593504,3004.888504541293,3010.053179677036,3015.458831670717,3011.241766672329,3018.4833744577923,3018.3815549697006,3034.91855937484,3049.887198182852,3072.1904825488973,3091.098474977494,3111.186764945466,3126.5870612000185
Phoenix,AZ,11,1350.364336524102,1361.7546655409824,1367.7067915663704,1367.1079383254937,1365.178565517256,1368.349917290671,1382.4189124928575,1399.3188451064757,1416.7310272035795,1432.5023196587122,1446.2831301621843,1457.6344229908404,1469.1671017354593,1482.6503143102973,1504.3381098236346,1533.7827751884752,1575.9758299922137,1624.0680444757745,1675.7458994623062,1720.899265812427,1755.497534242228,1778.3897538060835,1792.2180023408523,1801.477379114616,1810.2058516791155,1821.263747282392,1836.817775442554,1849.931747226051,1858.9401559993623,1866.0517593746144,1873.6939351471813,1876.0432571232132,1869.7018232127955,1858.9413958449295,1849.9123355533557,1843.393934255306,1839.035237808992,1842.4738404079608,1855.654590120596,1863.8945966346864,1869.1863499490664,1868.3309228213584,1874.1373901133536,1876.5482751834188,1877.1283206535632,1873.5325885419893,1864.7409563864096,1857.537547841532,1854.770216276843,1862.5345579738064,1872.841713329581,1882.9909871629093,1888.7709383220265,1889.2011631862413
San Francisco,CA,12,2925.118753791061,2931.9415101115146,2937.5785447748767,2930.957155792429,2920.124985585129,2900.3407602063285,2877.21824533128,,,2728.6502150864503,2692.278873466061,2674.604737303412,2667.3495406193924,2680.469548792535,2704.140169171453,2729.851847091051,2763.824014150856,2807.362855409611,2859.285295773108,2897.4259929929367,2911.6195968201414,2909.6034763744465,2904.0934319109524,2907.150619462336,2921.6342524118386,2945.332295232969,2972.66306142367,2996.715482566983,3023.344667690033,3047.6298321273243,3070.455067316888,3081.7397019047285,3078.11329974936,3061.770911849834,3039.9371483667096,3021.452984311204,3012.1433789905795,3020.484356558455,3042.647574218809,3055.196093444367,3067.0401396685347,3068.99152811212,3078.995677901049,3079.650798558496,3072.7700691243213,3059.39545693517,3035.5344806846592,3020.216528087566,3022.3436116128646,3037.033898407752,3061.575655100125,3083.092692010008,3103.893616204868,3118.685129164849
Riverside,CA,13,1780.659017760563,1788.9599041806032,1795.4680562640754,1792.630922575229,1791.799884913812,1803.023258140076,1827.580469696969,1859.5426561869149,1887.9530570605143,1915.2610139635112,1936.273469281532,1954.1020499646215,1970.046931731448,1993.3657414497047,2022.4810168824483,2049.492387138794,2086.3540536315863,2123.9812800651166,2178.950792240485,2222.190985683231,2259.4386768323843,2270.919967785129,2283.9254629527068,2292.441324597366,2313.83513598174,2332.810202470185,2363.159310062825,2396.975812808929,2416.446999359729,2432.4335871787,2442.8988422065354,2452.0590655648857,2456.947185526691,2445.9091607035243,2441.2232427982817,2434.0187291368798,2437.652116044097,2443.878457457673,2457.2238240596585,2470.252252089585,2481.670154462814,2485.912743339634,2490.969818873896,2497.7644139567738,2501.7261194133703,2513.088084287682,2512.800102951745,2511.621791825842,2504.0636914523616,2511.6552728084707,2525.875199894393,2541.4444806854426,2554.1094984917754,2560.253832610242
Detroit,MI,14,1086.266857351103,1088.6983820818682,1095.6678306744775,1102.2966899761957,1107.66149234599,1114.1419905340658,1127.0794337477453,1139.118537789038,1147.2706547000378,1151.9858685629536,1154.5938125143264,1162.1978913458977,1167.379108815904,1176.87164629566,1185.461389520386,1201.4306689487446,1219.5081446035124,1237.4811158772804,1254.482376366289,1273.087736954731,1283.6569363045162,1290.6955755335025,1292.385502436324,1302.2982567833467,1309.0351007451618,1316.982495204155,1322.0940951747489,1336.829886521356,1353.3690340745204,1371.9262821752864,1382.627245485342,1386.987249522368,1389.0423536716717,1382.7839509125936,1379.839401309354,1377.0764569574462,1379.931758214847,1382.19189145574,1384.8628067216189,1391.665922872119,1399.429528685179,1407.5771081272258,1413.8151404601078,1420.9164311179836,1423.533007308243,1422.7544238159453,1426.286374833248,1430.1696628753923,1435.9147520018053,1437.8420125438247,1447.212513690979,1457.697195782779,1471.9855202628355,1480.366661669894
Seattle,WA,15,1843.1743622474016,1857.8687009444664,1876.990806955371,1876.1172059535984,1871.608853400191,1860.9644664376287,1863.5992175240604,1860.4473385363976,1844.6034512072133,1816.7290274433185,1785.2096894703136,1762.0661380496754,1762.5880032603466,1775.8093864107027,1803.6996524348888,1833.6575727844204,1874.677124795324,1922.2052659596231,1970.9859734202987,2013.3594930031984,2038.068385329153,2043.261418391958,2038.483611831716,2034.432677922976,2038.6431645279188,2056.124238907833,2080.246943510978,2109.342570311728,2140.724485835402,2175.443792027295,2203.182623413371,2212.3681980865485,2203.8744562087154,2183.579457710768,2156.716531888433,2136.408979332172,2129.1190265036744,2138.31881340789,2155.6354248731413,2167.803331320029,2184.408097044956,2198.264246711834,2213.984172644505,2223.141943848844,2222.0913129668866,2213.885735358688,2200.625198493073,2194.532593292408,2198.238062469745,2208.185642459703,2225.061148917095,2244.321253164403,2266.8721070327088,2283.4506243781266
Minneapolis,MN,16,1443.240574004048,1453.640177358468,1459.809375735783,1461.4452009319511,1459.1439610720367,1459.499918695983,1461.3486256715223,1464.1455452141245,1459.912851811728,1455.6249483740291,1447.7402462873315,1444.5213522983345,1445.5836173599132,1449.4649867373878,1461.1969471919144,1473.4327150565673,1490.4258880093892,1503.843256935124,1515.2879801304744,1522.7813281322665,1527.0308831442617,1527.607313475583,1525.638331602309,1526.0152383463808,1532.9434114237172,1543.8074079301512,1556.2575192174004,1566.9478517532696,1580.0509965027975,1589.4056088970294,1595.9421189815462,1596.8000113168994,1595.0343684098982,1591.2348089725972,1586.4115788982426,1586.7754011364025,1591.2632351120262,1601.1226077536408,1610.6297024066955,1617.6096783309763,1623.8164713076758,1629.8492111747562,1634.8380738592075,1636.454308774851,1634.3058163882183,1632.823485549054,1630.455018544414,1630.419025067028,1634.5270433406229,1644.4037029655549,1655.8258245643049,1665.47029004385,1672.5609909462228,1678.2548922976457
San Diego,CA,17,2203.8207364444115,2210.2824414972406,2213.0488448471115,2203.4884083096845,2195.033298836772,2193.3744953738646,2205.145044426261,2215.398499245105,2227.594017849195,2243.733177988017,2259.659614301166,2271.1400090250663,2278.1160297941847,2288.7203048896317,2307.1177230665894,2336.624942216604,2374.303030189243,2412.12428735462,2464.564742331469,2519.031567584269,2576.933732586137,2611.6761353744005,2635.7116477836626,2654.244635229331,2674.006997037912,2700.8660266079355,2731.827115419052,2777.962664289956,2824.5946449319,2872.5469096718475,2906.8302967871928,2937.523701828402,2946.086289362125,2940.874807254833,2920.9023340391905,2908.604423402622,2902.356594136428,2910.6569870983485,2935.871024691457,2967.914451944824,3003.387277239129,3028.6739249986463,3049.3884347363187,3059.1608865485828,3056.697687270608,3044.47312445801,3021.2885423137723,3002.656235262362,2990.241336271933,2998.795574286174,3017.8757935014955,3044.446563521391,3064.620702922032,3082.963068155312
Tampa,FL,18,1406.513836579505,1413.2219893058557,1421.7046468402646,1422.7820747239978,1422.293918894132,1423.6930346336487,1437.9060713309568,1454.874636037507,1467.7593202239495,1477.3411622808912,1486.1529237946186,1497.6625024369955,1507.4445952499657,1520.978003085142,1535.7965903859824,1563.956673592014,1604.836246622095,,1717.1750035175548,1776.920645355851,1821.5349998799045,1853.6964604884097,1868.755676166237,1890.109218073405,1905.5864455856088,1924.4501859003487,1941.714036292604,1966.9920917837976,1994.2680873901536,2021.451187366852,2043.6522953193487,2052.8296519566043,2050.3785619236423,2043.1661433523489,2041.0064817997395,2042.7526009017608,2048.1940386109936,2051.1210729795057,2060.7613815591,2068.6972687426564,2079.085883082745,2083.126191820699,2092.634013775422,2105.782406913968,2108.184976776374,2107.6134592934804,2099.890165696629,2099.950580096456,2098.806882753927,2101.901374033738,2106.580710035882,2110.6956010738386,2111.21065746684,2114.143370736032
Denver,CO,19,1651.784351905224,1658.550673643559,1665.5986916087488,1660.3668515965362,1652.529131434169,1647.6902168137017,1656.0184069038437,1660.6774978794597,1661.960292526349,1653.7395363119497,1646.5069751234344,1642.1648296382357,1646.3351063580274,1656.8738907812433,1672.607181167441,1697.252601112105,1731.227512839008,1769.8066302860325,1808.726357408,1840.5024913375769,1862.3804661185532,1866.7054705588523,1864.5662444546947,1862.8077301232404,1873.9797207993824,1889.0232490551111,1912.6649721788865,1937.079311499137,1964.8418973336543,1985.3686064879664,1999.617806497184,2001.264752570858,1996.090323472805,1988.9773603824844,1977.6365129991364,1968.78382997562,1966.0665033810808,1977.1018237438072,1996.743460069179,2012.4750249635545,2028.997378608091,2041.9097088335689,2050.066605320017,2056.6533651717787,2054.4897937879405,2048.34661844554,2038.5328901327343,2027.070876922688,2029.5108806631024,2033.781630355768,2051.270568533427,2064.38017262361,2081.302965420148,2090.032585496983
Baltimore,MD,20,1479.6662982519413,1484.960344641,1487.7987778939796,1486.4380153364118,1486.5383689429775,1489.2079245319317,1495.1341808190848,1498.5253118130345,1501.9689573746505,1505.4424097210583,1509.5265993670705,1514.7475149563752,1520.4793305505905,1530.6064488983789,1539.1440377234208,1559.4659643436378,1583.304310237683,1610.0101852349098,1634.8323629731422,1658.2677351210698,1677.9203844657172,1674.431552920178,1678.1845436075882,1682.4984494368111,1699.3414533074365,1706.2212056903802,1715.1481950906386,1731.0883147743382,1745.5376097722954,1763.8439613141843,1773.8990634488407,1777.1616577022332,1771.3122485290949,1762.398718337903,1755.7886137509324,1753.613468803753,1760.587940370213,1771.3621564398934,1783.5930998966212,1789.611669919511,1799.7847613700278,1808.740641256557,1819.2243884261852,1820.1921554908297,1822.9099493387,1817.1582668917104,1814.540139656566,1808.8287785316916,1812.1120926252609,1819.3255225038383,1828.6783136055776,1840.1195612842955,1855.8975513120868,1870.8420859000807
St. Louis,MO,21,1053.419465050397,1057.7287392476585,1067.0441391255476,1071.916150333821,1076.846639884047,1078.7150627409817,1083.5783880390138,1090.0517229351383,1094.7336058487483,1097.4474211673237,1098.6058694257326,1101.353352778293,1104.1113565354808,1108.595084650695,1113.592444983692,1126.9512453615532,1140.83985953218,1153.8164483363794,1165.8691967711366,1174.7581965125562,1186.5304967850716,1190.4485553059192,1197.295509857896,1204.1815735769949,1214.595482737491,1226.7090684827815,1238.0053099771171,1251.1457437007386,1264.9925277887924,1280.1815543210942,1290.4207453228923,1298.8527548640566,1296.352023472619,1301.3500816389194,1300.4990940324533,1305.9591505140809,1305.9702963350148,1308.2447863254586,1317.230975148513,1329.093138699007,1345.2481847492638,1356.7011023127145,1364.3409913134303,1366.6630921311264,1370.3128968984468,1373.415879452257,1377.3536119353978,1378.9849720088207,1377.548897470192,1381.3762824588391,1389.9914176690952,1402.8809893795035,1412.0514072072465,1423.0461174685795
Orlando,FL,22,1502.7451694360848,1510.2516653238863,1511.947718214224,1509.887749785925,1505.484760559283,1504.0535013320225,1511.2839146552592,1515.9013708574605,1520.118873362043,1519.9251480189782,1523.823924584025,1526.5878050410572,1533.8051845814657,1543.6688111753504,1558.310925209398,1581.4203687207691,1614.1933939858066,1656.6007973565625,1701.2003130269013,1747.6956723743458,1791.1834587018543,1827.779343462573,1850.0143342402343,1864.2864763818172,1877.2924057096927,1893.0552332239004,1920.3794358199036,1950.500035425688,1987.702428492733,2019.768908192536,2044.8279965150891,2055.2874425239,2049.3435076571163,2040.8108283441704,2035.631463456745,2031.3160837662865,2032.7094627416293,2036.7201358913317,2049.188532620578,2058.34030593542,2068.737556472695,2074.6023610394536,2079.430664203276,2081.1446541692617,2075.0071864628662,2066.4899912412243,2052.4839133021324,2047.3437716662452,2048.683908930795,2055.317935467304,2063.4836040993177,2075.459069871488,2087.094296376913,2098.291194074844
Charlotte,NC,23,1339.0005080064964,1342.1258193406616,1354.6823591921268,1351.2000662258497,1352.151183872732,1348.885313026123,1359.864737914747,1369.7571463345903,1376.1747234422792,1380.074992159985,1386.8488293610214,1390.357605184627,1396.439222899947,1400.5475592532116,1413.280578344281,1434.9460876648427,1462.413041619182,1493.4688051391431,1525.358414297395,1558.8055055114332,1586.2260617445968,1603.3216918554097,1610.4437466733034,1620.8172597176558,1629.3576473560902,1640.3466370183155,1649.6363763487252,1667.7999219508956,1694.2818418447348,1724.5967708030655,1751.4240912273356,1763.7223226499086,1763.56198355061,1759.422598759841,1755.130385861244,1753.9151104859484,1754.6511456815203,1757.1777070733374,1764.7414367167864,1771.8110540617756,1784.3193474515244,1794.3967520547696,1802.761056707844,1809.4787595405744,1807.4288148252765,1800.912891975492,1788.9510044860458,1784.6976889501034,1782.764112875868,1788.726522543801,1789.9655153224646,1798.2046058278938,1802.7356915058745,1815.094210493611
San Antonio,TX,24,1216.22259366457,1222.454661497578,1227.0800763700115,1227.7841752633583,1225.2170033058353,1224.7783724314372,1232.0591993786256,1238.4275210502674,1242.323919810622,1243.281799492389,1244.406779641999,1248.40636390723,1250.4460078033246,1254.0757142253851,1260.8824713187196,1275.4958555355463,1295.205254280002,1316.889404311126,1343.0981371308242,1370.7501934548638,1392.6238039345942,1404.1385897080936,1409.0902337778914,1415.2703159824127,1421.3507258853138,1433.162169679615,1444.7309115801772,1458.2037959433378,1470.183740266359,1482.6413029346763,1497.5035031065263,1503.4364953519662,1502.0281474327087,1490.8546509811424,1483.0241878352192,1479.9582034237142,1485.3404436706744,1488.4116985372714,1497.2991705187676,1500.3147043119354,1506.2974085710478,1504.1801310590868,1505.0984215423805,1504.0577549160068,1501.9146819467028,1495.0133772647755,1489.6670840553627,1485.097026459946,1482.924908570443,1482.9014723078055,1487.657412037665,1495.211989006532,1500.4670855576303,1503.241481894578
Portland,OR,25,1494.550064983713,1498.7737301463449,1506.5386369328332,1504.3502452057885,1501.654297871137,1503.213586052022,1517.7407405065824,1528.8500921347263,1533.0844751983875,1525.17370743436,1519.5164287479165,1511.496850619485,1518.1110244634438,1525.4055865478904,1541.4339786554317,1561.0904882574262,1587.776339406186,1619.3564944677205,1645.5429135113568,1669.995622795636,1687.3897431375742,1695.6766414915007,1697.4299457527538,1696.473892359569,1700.1806912139332,1709.5608073794588,1723.469205062147,1744.3609682955916,1769.1044381203226,1797.4619923612236,1819.59077264503,1830.015085687126,1830.9954941339283,1822.568200775388,1814.7599621921777,1808.8097095286128,1809.4702720995024,1817.571916844725,1825.4904953777288,1829.0841394232643,1830.098096882592,1828.231290193884,1832.3618462281245,1830.3526534158384,1827.5406393268304,1817.7065963852388,1807.489782813899,1803.4077636779327,1803.4374651330609,1813.1615883112192,1822.9822723696795,1841.4211876734607,1859.1383856750504,1876.2534554137428
Sacramento,CA,26,1751.9984581005872,1764.256050013678,1775.5114279170548,1779.8243988705765,1779.0792520219518,1790.15170552009,1805.628504222837,1831.2706106604023,1847.9528559155044,1864.1906902802064,1873.8019170728608,1879.057206554481,1890.701095917134,1904.6608181910572,1923.534203616458,1943.2960404049795,1980.3931954319053,2016.3914453640352,2060.2223998780696,2087.125943183108,2113.6334100354466,2120.9518254653067,2125.844981466644,2123.6506036515184,2129.3780839555343,2136.8859159872027,2153.857405241855,2172.130838014219,2189.516415396251,2206.1115317135573,2220.785700942091,2232.232381372365,2231.4640925729677,2227.602810434365,2208.310014069765,2189.378647319716,2180.3112252917635,2185.043595403927,2206.4484657604667,2213.7969124426136,2229.767393096052,2239.300998132002,2250.759565064117,2255.9045546189527,2265.609031438752,2267.654767979933,2264.2110637833657,2253.6819929149137,2255.427404198203,2263.734156296224,2277.918995917225,2296.115342050159,2310.969697235254,2321.216045935053
Pittsburgh,PA,27,1176.3448992810372,1183.1452699467393,1190.047768153917,1191.326766085988,1191.6594210417582,1190.2357024653809,1194.2014759325905,1194.5647063991048,1196.9391960279468,1196.481285674867,1196.6703993678886,1197.597588179038,1200.4619980550556,1208.1508333792433,1215.4310421894609,1225.8227023092877,1236.8799989335207,1252.7088546264454,1265.4182806124484,1278.31800644407,1285.0113037156011,1290.066744633178,1293.7182016121053,1292.7992932092066,1299.218326090656,1304.810041397143,1318.2028371781844,1327.2527436376918,1338.9782148008817,1352.7938044064097,1367.245951608238,1379.5846793133082,1379.4228210630029,1376.793648210425,1369.8131440344605,1372.328837117028,1375.601834954443,1384.4991967290066,1388.656726291256,1394.8565245719317,1402.3481581491687,1410.3799419823738,1416.4411622330915,1418.7548579402014,1424.5622266480211,1430.0901261443632,1432.1923741998885,1438.0940399107574,1443.4136992228646,1450.7541167012018,1447.8138371901036,1449.2722106465362,1458.6433351207186,1472.7748093350592
Cincinnati,OH,28,1113.9931739993735,1119.876899152821,1131.8802968254022,1135.182438320797,1139.6696526939115,1141.2125276368338,1149.0915228128044,1151.929660843089,1157.0217697990613,1157.4948905702522,1161.5251145059276,1165.0820003083568,1172.709028270027,1179.0936784989992,1187.5669495501722,1200.3507587102008,1211.6302912017609,1226.827859779009,1239.7936022544045,1257.9637425710778,1270.378000111742,1276.8283051922767,1283.1152498954834,1285.7812190860905,1293.52904475963,1302.0284761897055,1318.532008713287,1337.8674458679425,1354.6275608816732,1373.3016541484487,1391.163423475247,1402.0479457074282,1404.5817662943207,1405.098788894878,1409.0957533437052,1411.1447255702617,1413.8964259363695,1419.0738590001674,1430.7706429657917,1442.751836546874,1458.1416212952988,1466.6569525553828,1472.0937580721445,1476.2712462282248,1479.0992195513152,1494.2861086589037,1500.8101509506098,1511.8524454920446,1509.3367519168282,1509.228677437898,1515.097919998509,1523.1586250969417,1533.4366735194285,1542.2580806338565
Austin,TX,29,1490.4243921295204,1497.3385051868954,1505.1685401448458,1501.2526824287495,1491.8095501596265,1484.0738654216648,1486.9027018202885,1490.279034244155,1484.5941508994372,1476.4287717267453,1473.7165421179002,1475.3484564602445,1484.7933547455948,1498.2396929564468,1519.9918485271176,1551.039804682085,1591.831798639705,1640.0663040113902,1694.4584058327982,1744.6202519413569,1779.708643174357,1792.3919588240178,1789.5675925324344,1794.384478548088,1797.7702599797883,1815.9661534822567,1833.7143181031092,1861.076045226214,1886.5393697746624,1912.730859429234,1935.6306079452845,1939.488230894295,1929.9959659967408,1908.725134827652,1889.0669179439544,1875.234916917121,1870.9702073382791,1873.9522645586571,1886.266894533184,1890.9763857541425,1897.8305854056,1895.755062865284,1896.4497188776284,1885.9115091095148,1869.8640377689412,1851.4629954560849,1837.963207545376,1826.8713566027868,1818.2003692704104,1816.5261464798584,1819.3549633188336,1827.914849699051,1835.2951589242305,1838.982975815425
Las Vegas,NV,30,1321.9259440891997,1327.3522026399737,1334.4090862614894,1328.9191265846214,1324.9390198176886,1326.9334193218635,1345.1031318075525,1363.4427586123525,1380.6914654236682,1394.5608796269548,1403.3428379740492,1410.0177983681372,1418.9900701519584,1431.1628757642586,1447.0927411387186,1463.289203005579,1505.6291566554162,1558.9318310231613,1620.735498031389,1668.6273946991876,1705.9879390201568,1731.0988613949871,1740.241388784183,1741.4156624947373,1744.0361574272015,1750.117575092272,1760.8524473337372,1773.1728614355168,1786.4410860960706,1800.8300713156152,1814.85525668034,1808.252264610778,1793.0206611507213,1765.620329776161,1747.865335680574,1732.8593475111006,1732.0788038645244,1736.4668662994775,1749.094097946787,1755.7222658569522,1766.9878965005555,1772.466354947292,1778.464139162916,1778.5276516708573,1774.953824229656,1776.508781208114,1772.908913768398,1771.8984617305075,1767.1994679882812,1767.7857394744897,1778.746512143565,1793.8234716623665,1814.604202493184,1826.493644349703
Kansas City,MO,31,1082.9796331605892,1090.4220941040448,1097.122798014243,1105.5141049793872,1111.5842835417363,1117.7462366018735,1125.0460717348922,1131.0473767152127,1137.6874058675069,1137.9618444369985,1137.757607324697,1129.2476664009955,1132.2455219473657,1139.901631081069,1153.4172951265818,1168.6403333274495,1185.566452199277,1203.773239106586,1218.7850302760523,1225.597172071324,1231.8494409553682,1233.5171240488255,1238.5028277132965,1244.2613793168196,1252.1679996640844,1261.5469694237088,1271.7054119084344,1287.3919415138396,1307.5378566923089,1325.917725533896,1343.2873196866028,1352.931204275112,1358.7118231608256,1354.4425182739185,1353.2458963252304,1355.0423711479075,1358.4826868592224,1362.1401654720737,1367.6612988336683,1379.218465142046,1392.2042821966172,1404.690102204809,1413.3603501300731,1420.2093102646118,1421.0352854400471,1424.6094639959458,1427.3850315402976,1436.559243175317,1440.1348836604932,1445.8994930014433,1449.6952286518251,1456.9970372443397,1469.1508008674614,1481.6339568098458
Columbus,OH,32,1158.7980059193912,1164.9546186904267,1175.6509425396357,1177.924740147149,1182.662559541806,1184.4486039248443,1193.2967118865863,1200.6537420596758,1204.398219631054,1212.0800125783358,1213.9064531984573,1207.869426439324,1207.5480089167484,1212.6945502024278,1231.373289020653,1242.7323228384305,1262.3110278834372,1278.8687041196729,1298.4291591558183,1311.038417443757,1321.0403071229716,1324.2273465733813,1327.9855655964943,1332.3699210347484,1337.623304950525,1343.9932219733837,1353.9553321791288,1370.0798023116502,1390.5697499445928,1415.610034355349,1438.1033900655711,1449.2387717532974,1449.73518831631,1435.6822547470297,1422.6688461620156,1421.0882263595695,1428.4569059602395,1438.9502953869246,1448.0808115838254,1461.2392466185972,1478.815782571582,1489.3807940311196,1498.4106026590566,1506.1691690701168,1508.1161789672412,1503.900703614685,1502.7660022284126,1503.9914562085496,1506.5598320036058,1510.8226939515805,1514.1097605447858,1529.0008819059624,1540.292131420095,1558.962244782854
Indianapolis,IN,34,1136.8738682092508,1150.980987038965,1163.9844619121625,1169.1252068453805,1181.512186809503,1190.117557119585,1200.951626555249,1205.878816347143,1209.841989488266,1216.8470994289655,1213.9294510148093,1219.865251814765,1223.037015590135,1232.087069254865,1239.7547199670196,1251.8049479053536,1270.9687351257624,1290.3650413518346,1312.4497325835205,1332.7377172852296,1348.8952355784972,1359.130654368252,1364.281492541927,1365.30980910217,1367.3494955901238,1375.1340449945667,1391.3514555022907,1413.4116930218152,1433.4740845692097,1455.5772095723853,1475.3687107256292,1487.254694825174,1488.600129921573,1483.8847761238987,1481.2769682072878,1482.7077872219425,1486.3192974515755,1488.7947789099976,1495.8738392205955,1505.3924584128526,1519.028527450733,1527.5724293917406,1534.4831937928886,1540.3340686697638,1542.9201691727274,1545.3574900918488,1546.170852191393,1552.5111351091966,1558.064959103756,1567.46555342619,1573.5823963939613,1575.8518911451977,1581.6372641905205,1588.624981215673
Cleveland,OH,35,1048.1768586357132,1058.6616618766236,1066.859132077499,1077.8435756681372,1083.122957229462,1087.5541270391425,1093.2192935956666,1102.1353740465604,1109.6465885757243,1109.626258973838,1107.052703982822,1104.2324776111618,1113.3290783761752,1122.2660179824393,1138.718231719477,1143.830700975496,1155.5857186838116,1165.696057617639,1187.13515801045,1199.309867231534,1208.7221635887397,1220.7594368277537,1224.5422506195268,1228.924181665213,1220.863801534277,1234.941414449725,1245.4452075614406,1264.0177899383723,1278.5795256582392,1293.8519627876246,1301.0908997286276,1304.1153653823735,1307.3958254225984,1308.5261595933946,1306.8873707530545,1309.1009882466046,1314.9400544529778,1322.1729774800565,1327.759149397781,1338.071765118223,1345.4698838530403,1350.5257176054683,1357.6344467954664,1368.3926682395063,1369.0308225195588,1369.475310365779,1372.3478633945654,1386.9133046231673,1398.7154541054845,1412.619070244661,1414.9224712659136,1425.416419713987,1432.163115765566,1447.287164145433
San Jose,CA,36,3075.2671364348785,3089.319027116657,3099.1958872773985,3096.7458645881925,3080.007294643316,3049.716409163518,3017.941565722494,2981.21931724487,2940.6978931114013,2894.018926795753,2865.14548625453,2837.2029326901843,2826.789904244963,2823.5850965734253,2836.270551872245,2864.9427571215647,2904.250145391586,2949.7490427283738,3002.379552085923,3045.0237811708994,3067.6058727931063,3069.415773819805,3054.1577898721093,3051.755557542053,3067.071449608274,3099.764160126521,3134.5960418182244,3177.1613632781527,3219.2785074480557,3271.138949155576,3308.879870933978,3334.314216013052,3332.606940150875,3307.209065909903,3272.4295547019533,3243.3039559403637,3240.7530720771247,3250.866410592625,3274.3962477201626,3290.057770916971,3313.9651303628348,3329.0759828079067,3344.8217094520032,3347.1649530816703,3338.536533557404,3314.8521780994265,3282.6129689891554,3267.656675780069,3278.90627845522,3308.317598452848,3339.323039086258,3361.842999564128,3395.0402467151557,3428.971448237937
Nashville,TN,37,1479.795756765746,1484.958188041497,1492.5882153176722,1496.967059696569,1500.733923478688,1501.7403113420555,1504.1419945696146,1508.473109733872,1504.079938969334,1503.420972240657,1494.6650076959836,1500.9988142062523,1503.5567101142435,1516.733614225907,1527.1303824328634,1550.0102127623886,1580.2329751785744,1614.8167567686037,1654.0367998955455,1689.471435564987,1718.540052155634,1736.673823640293,1744.33148351644,1758.057633442533,1771.122926921734,1791.21925672698,1810.435691814583,1830.8458131710488,1856.3320106164892,1881.3204949433507,1901.747613571506,1906.259488698836,1900.811127049715,1887.806132701353,1883.2691372579009,1880.1934526239645,1884.815376956828,1887.625783238768,1896.039148110753,1902.362762090042,1913.69515494389,1918.1287334361589,1920.9689976099787,1919.5815469503816,1914.7272377691263,1907.73337940088,1895.432300644915,1890.352061435476,1889.8448212561736,1895.488523450252,1905.1890646293336,1915.1756404343837,1928.8947680149363,1940.4045800361164
Virginia Beach,VA,38,1269.0152477001309,1272.0682873023684,1267.2934775832157,1269.5561873208237,1271.5913323076952,1279.2022767711785,1292.695935744931,1307.2224140353926,1318.2394425384628,1326.9173205663508,1333.666908514437,1340.2401365394037,1344.1271468183006,1353.142993611854,1366.592860437019,1387.3783632058555,1415.6381043289496,1447.3818154057058,1482.761123295118,1507.344876675366,1529.9138556483963,1541.8367270685646,1544.906293673368,1544.9216651964646,1539.2536367791422,1543.5023464147357,1552.6385935386345,1568.060628399277,1587.019370984015,1597.495335727541,1614.2534927311997,1622.6143738771866,1637.9083557069357,1642.488515298142,1642.4642970170332,1637.9185485925427,1640.1801118675494,1646.0343944755496,1654.96153286989,1664.0727949258248,1675.829569627608,1681.2728582003847,1691.2284411485418,1695.226526372379,1709.329779681992,1716.4176264681237,1721.8892099572186,1721.1541014336865,1714.5186026909687,1719.1654952045749,1729.753196670937,1745.2551250610186,1760.0400695477606,1770.726752276457
